experiment_name,run_label,task_file,jct_s,solo_runtime_s,normalized_jct
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_large_cased_wiki_bs4_2gpu.yaml,19465.732992,3468.8,5.6116619557195575
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,16275.182599,903.35,18.016474897880112
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,18950.326831,2857.58,6.6315997560873186
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,18428.689639,1552.79,11.86811458020724
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,17790.289832,969.78,18.344665627255665
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,20743.195239,3083.32,6.727551872332421
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,21030.858452,3359.46,6.260190165086056
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,19664.510611,1540.34,12.766344190892921
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,19720.897061,128.09,153.96125428214535
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,19703.961111,198.4,99.31432011592742
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,20076.231165,487.07,41.21836936169339
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,19829.25433,306.79,64.63461758857851
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,20186.392506,418.09,48.2824093042168
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,20695.141488,1005.9,20.5737563256785
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,20289.705062,198.4,102.26665857862903
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,21775.790411,1540.34,14.137002487113236
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs128_1gpu.yaml,21922.18884,1646.54,13.314094306849514
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,21110.579861,603.72,34.96750126051812
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_20e_1gpu.yaml,21585.713317,540.85,39.9107207488213
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,22479.375559,923.45,24.342818299853807
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,21745.916468,192.12,113.18923833021027
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,22547.51104,923.45,24.416601916725323
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,22257.187255,746.49,29.815787559109967
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,22373.143375,242.17,92.38610635091052
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_50e_1gpu.yaml,23440.334006,1374.02,17.059674536032954
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,22738.785006,463.31,49.07898600505061
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_20e_1gpu.yaml,23294.631514,1053.86,22.10410444840871
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,22985.915203,373.51,61.5402939760649
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,26041.425861,3038.08,8.571672194609754
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/dlrm_criteo_bs32768_1gpu.yaml,24741.886694,1471.7,16.811773251341986
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,23929.537452,683.36,35.0174687602435
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,24327.047248,487.07,49.94569004044593
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,24321.146833,140.45,173.16587278746886
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,24821.88888,575.3,43.145991447940204
final_representative_evaluation__venus__rep01__exclusive,exclusive,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,24674.503205,273.26,90.29679867159483
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs64_1gpu.yaml,2953.719131,2945.98,1.0026270141005709
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,2068.156679,2042.09,1.0127647062568252
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,3097.86303,3038.08,1.0196778985411838
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1069.930448,1150.33,0.9301074022237098
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,3099.772662,2091.71,1.4819323242705729
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/llama3_width_8layer_wiki_bs1_1gpu.yaml,2376.635058,2359.07,1.0074457553188332
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,4314.705698,2999.0,1.4387148042680893
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,6485.644779,3516.79,1.8441945009511516
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,4285.919607,1951.05,2.1967246390405166
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs64_1gpu.yaml,3623.01495,1699.31,2.132050626430728
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/maskrcnn_coco_bs8_1gpu.yaml,7383.763854,6582.08,1.121797950495892
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,3101.513368,2673.42,1.1601294850790373
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_large_wiki_bs8_2gpu.yaml,9625.313257,3981.23,2.4176732459566517
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs128_1gpu.yaml,5554.427155,1870.75,2.969091089135374
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/gpt2_xl_wiki_bs2_1gpu.yaml,20149.062019,14448.63,1.3945309706871865
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs32_1gpu.yaml,11245.935444,2191.55,5.13149845725628
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs32_1gpu.yaml,7100.605387,1670.26,4.251197650066456
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_50e_1gpu.yaml,11278.37413,2618.8,4.306695482663815
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_large_wiki_bs8_1gpu.yaml,6542.274205,2725.48,2.4004117458209193
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs64_1gpu.yaml,8159.007715,2809.21,2.904377997728899
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/unet_voc_1gpu.yaml,8464.139952,1880.22,4.501675310336024
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,9821.945249,1951.05,5.034184284872248
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_50e_1gpu.yaml,8563.23437,1924.56,4.449450456208172
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs128_1gpu.yaml,9889.759959,2673.42,3.6992915288282426
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs128_1gpu.yaml,10398.378777,2983.56,3.4852252936089774
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_large_cased_wiki_bs4_2gpu.yaml,14699.826138,3468.8,4.237726631111624
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_20e_1gpu.yaml,6839.092493,903.35,7.570811416394531
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs128_1gpu.yaml,10226.076887,2857.58,3.578579387803666
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs128_1gpu.yaml,9179.347441,1552.79,5.911518905325253
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_50e_1gpu.yaml,8037.234896,969.78,8.28768885314195
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs64_1gpu.yaml,14269.450049,3083.32,4.627949758377333
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/inception_imagenet_bs32_1gpu.yaml,14979.367113,3359.46,4.458861576860567
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,11096.930867,1540.34,7.2042087246971445
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_20e_1gpu.yaml,9398.817714,128.09,73.37667041923648
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,9235.517718,198.4,46.54998849798387
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,10116.680481,487.07,20.770485722791385
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs128_50e_1gpu.yaml,9509.970352,306.79,30.99830617686365
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs64_20e_1gpu.yaml,9182.797236,418.09,21.963685417015476
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_50e_1gpu.yaml,10077.015062,1005.9,10.017909396560295
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_20e_1gpu.yaml,8974.635071,198.4,45.23505580141129
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_imagenet_bs64_1gpu.yaml,10707.811495,1540.34,6.951589580871756
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs128_1gpu.yaml,13067.241695,1646.54,7.936182355120435
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_50e_1gpu.yaml,11564.266622,603.72,19.155016600410786
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_20e_1gpu.yaml,12040.242479,540.85,22.261703760746972
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,11443.207447,923.45,12.391799715198442
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_20e_1gpu.yaml,10833.701551,192.12,56.39028498334374
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/bert_base_wiki_bs32_1gpu.yaml,11583.885047,923.45,12.544138878120092
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs32_20e_1gpu.yaml,12520.522665,746.49,16.772525639995177
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs64_20e_1gpu.yaml,11605.837796,242.17,47.92434156171285
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs64_50e_1gpu.yaml,12923.329808,1374.02,9.405488863335323
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_20e_1gpu.yaml,11166.033856,463.31,24.100567343679177
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs32_20e_1gpu.yaml,12457.256256,1053.86,11.820598804395273
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs64_20e_1gpu.yaml,11656.971695,373.51,31.209262656956977
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,13658.665644,3038.08,4.495821586001686
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/dlrm_criteo_bs32768_1gpu.yaml,12086.23316,1471.7,8.212429951756471
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_50e_1gpu.yaml,12057.455238,683.36,17.644367885155702
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet34_cifar100_bs128_50e_1gpu.yaml,11354.100491,487.07,23.31102406430287
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mnist_bs32_1gpu.yaml,10604.687738,140.45,75.50507467426131
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs128_50e_1gpu.yaml,11355.364981,575.3,19.738162664696684
final_representative_evaluation__venus__rep01__oracle_upper_bound,oracle-MAGM,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_cifar100_bs128_20e_1gpu.yaml,11123.955898,273.26,40.7083213715875
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs64_1gpu.yaml,2942.416692,2945.98,0.9987904507158907
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/mobilenet_cifar100_bs32_50e_1gpu.yaml,2019.973718,2042.09,0.9891697809597031
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/vgg16_imagenet_bs32_1gpu.yaml,3100.426391,3038.08,1.020521642287234
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet18_cifar100_bs32_50e_1gpu.yaml,1096.141752,1150.33,0.9528933019220572
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs32_1gpu.yaml,3092.720854,2091.71,1.4785610118037396
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/llama3_width_8layer_wiki_bs1_1gpu.yaml,2390.337017,2359.07,1.0132539589753589
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xception_imagenet_bs32_1gpu.yaml,4577.909268,2999.0,1.5264785821940647
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/xlnet_base_cased_wiki_bs8_2gpu.yaml,5351.411563,3516.79,1.5216750397379428
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/resnet50_imagenet_bs64_1gpu.yaml,3318.169473,1951.05,1.7007096040593526
final_representative_evaluation__venus__rep01__aegis_horus,EST-MAGM__horus,/home/ehyo/AEGIS/evaluation/workloads/training/specs/yaml/efficientnet_imagenet_bs64_1gpu.yaml,3005.655374,1699.31,1.768750477546769
